On The Radio by The Concretes,2,1,0.364,0.381,0.38299999999999995,130.674,0.996,1.0,0.575,0.528,0.506,0.507,0.48700000000000004,0.466,0.466,0.45,0.446,0.608,0.0,0.0,0.698105,0.0,0.8480280000000001,0.0,0.7986949999999999,chill
Pool Party by The Aquabats,9,1,0.511,0.92,0.7390000000000001,164.23,0.985,1.0,0.5820000000000001,0.461,0.41200000000000003,0.373,0.32299999999999995,0.3,0.33,0.341,0.39799999999999996,0.7020000000000001,0.0,0.0,0.6234930000000001,0.0,0.0,0.0,0.541037,chill
"Honey Please, Can't Ya See by Barry White",8,0,0.711,0.737,0.85,114.881,1.0,0.978,0.281,0.23600000000000002,0.20800000000000002,0.20600000000000002,0.201,0.17300000000000001,0.16399999999999998,0.14800000000000002,0.17,0.335,0.0,0.0,0.56782,0.0,0.0,0.0,0.631794,chill
Use the Man by Megadeth,0,1,0.207,0.863,0.47,75.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
Half In Love With Elizabeth by Mystery Jets,9,0,0.536,0.883,0.69,147.142,0.752,1.0,0.882,0.873,0.7929999999999999,0.644,0.94,0.9059999999999999,0.7559999999999999,0.993,0.647,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.766705,chill
Gutless by Hole,9,0,0.49700000000000005,0.951,0.617,147.871,1.0,0.852,0.07,0.055999999999999994,0.07400000000000001,0.06,0.071,0.06,0.07400000000000001,0.055,0.028999999999999998,0.034,0.0,0.0,0.0,0.552736,0.0,0.972242,0.0,angry
Silver Shadow by Atlantic Starr,6,1,0.698,0.703,0.8009999999999999,108.469,0.976,1.0,0.287,0.239,0.185,0.146,0.12,0.096,0.071,0.045,0.027000000000000003,0.282,0.0,0.0,0.8064180000000001,0.0,0.677987,0.0,0.0,chill
I Just Want To Celebrate by Rare Earth,9,1,0.435,0.929,0.65,175.44799999999998,0.7190000000000001,0.7929999999999999,0.955,0.983,0.861,1.0,0.8959999999999999,0.607,0.578,0.541,0.685,0.679,0.0,0.0,0.635096,0.0,0.0,0.0,0.860656,chill
He Is Sailing by Jon & Vangelis,6,1,0.649,0.445,0.489,122.891,0.262,1.0,0.247,0.29,0.165,0.21899999999999997,0.18,0.114,0.159,0.081,0.1,0.152,0.0,0.0,0.7866,0.0,0.0,0.0,0.0,chill
For the Damaged by Blonde Redhead,0,0,0.499,0.46799999999999997,0.0763,141.463,0.8290000000000001,1.0,0.9690000000000001,0.706,0.46399999999999997,0.36,0.524,0.539,0.48200000000000004,0.31,0.33299999999999996,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.969598,angry
This Is Not an Exit by Anthrax,3,0,0.32799999999999996,0.976,0.0671,137.31,1.0,0.467,0.304,0.306,0.309,0.456,0.44,0.33899999999999997,0.298,0.322,0.397,0.489,0.0,0.5316649999999999,0.0,0.0,0.84493,0.693873,0.0,angry
Peace Beneath the City by Iron & Wine,1,0,0.622,0.45799999999999996,0.779,120.29899999999999,0.191,0.21600000000000003,0.154,0.107,0.19399999999999998,0.198,0.242,1.0,0.295,0.171,0.067,0.138,0.0,0.0,0.603142,0.0,0.0,0.0,0.0,chill
Ether by Nas,7,1,0.573,0.831,0.7659999999999999,76.352,0.8859999999999999,1.0,0.215,0.17800000000000002,0.18,0.177,0.32,0.33399999999999996,0.5760000000000001,0.49700000000000005,0.575,0.267,0.608843,0.0,0.0,0.604274,0.0,0.0,0.0,angry
The Ice Hotel by Stacey Kent,1,0,0.619,0.45,0.29100000000000004,144.025,0.9279999999999999,1.0,0.344,0.249,0.19,0.17,0.21,0.21600000000000003,0.142,0.125,0.17300000000000001,0.33899999999999997,0.0,0.0,0.7144520000000001,0.0,0.0,0.0,0.0,chill
That's Good by Devo,4,1,0.795,0.623,0.6829999999999999,151.847,1.0,0.995,0.563,0.531,0.498,0.51,0.48700000000000004,0.47,0.461,0.418,0.426,0.604,0.0,0.0,0.818988,0.0,0.0,0.0,0.8392649999999999,chill
Can We Find A Reason? by Lenny Kravitz,6,0,0.514,0.597,0.26,117.24,0.336,0.313,0.32899999999999996,0.38,0.302,0.46399999999999997,0.439,0.11199999999999999,0.076,0.266,0.175,1.0,0.0,0.0,0.0,0.6409199999999999,0.0,0.0,0.916274,sad
Mighty Healthy by Ghostface Killah,9,0,0.644,0.946,0.53,88.82799999999999,1.0,0.46299999999999997,0.085,0.025,0.019,0.043,0.04,0.04,0.022000000000000002,0.03,0.016,0.39299999999999996,0.655705,0.7052430000000001,0.0,0.664011,0.0,0.0,0.751891,angry
We Suck Young Blood by Radiohead,3,0,0.135,0.239,0.0378,77.042,1.0,0.9890000000000001,0.44799999999999995,0.41200000000000003,0.395,0.40299999999999997,0.375,0.34600000000000003,0.345,0.312,0.278,0.44299999999999995,0.0,0.0,0.636905,0.642732,0.0,0.0,0.0,sad
Tequila Makes Her Clothes Fall Off by Joe Nichols,2,1,0.664,0.706,0.6809999999999999,93.96799999999999,1.0,0.968,0.198,0.23199999999999998,0.22,0.25,0.261,0.254,0.231,0.174,0.15,0.142,0.0,0.0,0.0,0.661126,0.0,0.0,0.0,chill
House on the Hill by Beach House,3,0,0.21899999999999997,0.24,0.0797,145.826,0.8190000000000001,0.401,0.326,0.276,0.43200000000000005,1.0,0.715,0.19399999999999998,0.6920000000000001,0.546,0.475,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.993284,chill
You're Pretty When I'm Drunk by Bloodhound Gang,1,1,0.9179999999999999,0.32299999999999995,0.556,95.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.721298,0.0,0.0,0.0,0.0,0.0,0.910926,chill
Bittersweet by Apocalyptica,7,0,0.255,0.425,0.0789,111.12899999999999,0.134,0.131,0.282,0.282,0.16699999999999998,0.261,0.625,1.0,0.9209999999999999,0.402,0.23800000000000002,0.147,0.0,0.0,0.0,0.502976,0.0,0.0,0.0,sad
Friend Like Me by Robin Williams,7,0,0.654,0.599,0.649,96.94200000000001,0.39299999999999996,0.201,1.0,0.166,0.97,0.659,0.256,0.76,0.157,0.475,0.105,0.775,0.0,0.0,0.618765,0.0,0.0,0.0,0.914208,chill
Just Another High by Roxy Music,10,1,0.496,0.838,0.527,96.165,1.0,0.40700000000000003,0.228,0.261,0.19699999999999998,0.19,0.18,0.198,0.245,0.18899999999999997,0.09,0.9570000000000001,0.0,0.0,0.593765,0.6303989999999999,0.0,0.0,0.931855,sad
Senses Working Overtime by XTC,0,1,0.68,0.665,0.862,129.899,1.0,0.757,0.305,0.303,0.209,0.19899999999999998,0.15,0.161,0.08800000000000001,0.084,0.457,0.049,0.0,0.0,0.646766,0.0,0.0,0.886647,0.0,angry
Ebony Tears by Cathedral,6,0,0.235,0.593,0.145,117.42299999999999,0.18899999999999997,0.11199999999999999,0.265,0.23399999999999999,0.163,0.214,0.256,1.0,0.9890000000000001,0.263,0.231,0.16399999999999998,0.0,0.0,0.0,0.539992,0.816179,0.916964,0.0,sad
"Cecille, My Love by J. Tillman",4,1,0.368,0.0448,0.22,81.426,1.0,0.263,0.096,0.122,0.09699999999999999,0.071,0.075,0.068,0.048,0.048,0.038,0.158,0.52999,0.0,0.0,0.0,0.0,0.0,0.0,chill
Round And Round by Jagged Edge,7,1,0.627,0.608,0.526,80.182,0.491,0.397,1.0,0.157,0.846,0.187,0.42100000000000004,0.365,0.14,0.609,0.135,0.764,0.0,0.0,0.541528,0.0,0.0,0.0,0.0,chill
Dizzy by Jimmy Eat World,8,1,0.373,0.938,0.43,163.036,0.679,0.797,1.0,0.7659999999999999,0.47700000000000004,0.39899999999999997,0.444,0.513,0.47700000000000004,0.752,0.9329999999999999,0.8009999999999999,0.0,0.0,0.0,0.0,0.575542,0.0,0.73063,sad
Angels Fall First by Nightwish,9,0,0.35600000000000004,0.425,0.0893,120.475,1.0,0.948,0.08,0.057,0.048,0.032,0.036000000000000004,0.033,0.026000000000000002,0.022000000000000002,0.017,0.172,0.0,0.0,0.0,0.67694,0.0,0.730865,0.0,sad
Seems To Be on My Mind by Suburban Kids With Biblical Names,1,1,0.6970000000000001,0.795,0.9470000000000001,112.223,0.8740000000000001,0.927,0.687,0.64,0.606,0.754,0.879,0.987,1.0,0.777,0.66,0.76,0.0,0.0,0.6135619999999999,0.0,0.0,0.815257,0.0,chill
The Wexford Carol by Celtic Woman,0,1,0.24,0.0518,0.275,173.43200000000002,0.515,0.489,0.465,0.45299999999999996,0.41600000000000004,0.5429999999999999,0.632,0.588,0.491,0.708,1.0,0.867,0.0,0.0,0.913901,0.0,0.0,0.78945,0.0,chill
Everybody's Got A Ticket To Ride Except For Me And My Lightning by Beatallica,0,0,0.503,0.975,0.423,140.989,1.0,0.929,0.488,0.512,0.617,0.595,0.773,0.733,0.754,0.6559999999999999,0.659,0.183,0.0,0.0,0.627378,0.0,0.0,0.0,0.623954,chill
Babyfather by Sade,11,0,0.76,0.597,0.7440000000000001,137.99200000000002,0.135,0.63,0.631,0.623,1.0,0.9990000000000001,0.588,0.578,0.111,0.09300000000000001,0.08800000000000001,0.086,0.0,0.0,0.934982,0.0,0.0,0.0,0.7868649999999999,chill
Flagpole Sitta by Harvey Danger,4,0,0.361,0.9009999999999999,0.48200000000000004,144.97,1.0,0.7859999999999999,0.7509999999999999,0.602,0.387,0.45799999999999996,0.36700000000000005,0.24100000000000002,0.43200000000000005,0.442,0.6970000000000001,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.639367,chill
If It's The Beaches by The Avett Brothers,5,1,0.519,0.215,0.11,88.334,1.0,0.294,0.501,0.37200000000000005,0.19,0.584,0.552,0.24100000000000002,0.239,0.18600000000000003,0.166,0.755,0.0,0.0,0.0,0.776976,0.873474,0.0,0.8915290000000001,sad
Penses-Donc (Tu Es Seule) by Julie Doiron,5,1,0.6679999999999999,0.0199,0.0414,143.349,0.2,0.213,0.2,0.171,0.11599999999999999,0.44299999999999995,0.33,0.222,0.239,0.301,1.0,0.7440000000000001,0.0,0.0,0.0,0.0,0.530786,0.0,0.0,sad
The Company Dime by The Get Up Kids,7,1,0.397,0.915,0.621,147.559,0.49,0.26899999999999996,0.22699999999999998,0.213,0.517,1.0,0.312,0.129,0.145,0.177,0.163,0.168,0.0,0.0,0.0,0.541759,0.7151689999999999,0.901036,0.0,chill
The Predator by Ice Cube,11,0,0.648,0.7929999999999999,0.5820000000000001,175.294,0.9179999999999999,1.0,0.15,0.111,0.079,0.099,0.094,0.09,0.07400000000000001,0.069,0.09300000000000001,0.17600000000000002,0.525097,0.0,0.0,0.0,0.0,0.0,0.0,angry
Evil in a Closet by In Flames,1,1,0.502,0.905,0.655,83.88600000000001,0.727,0.47700000000000004,0.185,0.113,0.11599999999999999,0.196,0.32299999999999995,0.262,0.243,0.28800000000000003,1.0,0.32299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.920133,sad
More Than This by Vanessa Carlton,2,1,0.42200000000000004,0.502,0.154,197.94400000000002,0.778,0.273,0.109,0.076,0.096,0.297,0.617,0.361,0.7559999999999999,0.746,1.0,0.157,0.0,0.0,0.623243,0.0,0.547016,0.862626,0.0,chill
I Turned You Down by Riverside,2,0,0.36,0.748,0.33,138.2,0.742,1.0,0.8290000000000001,0.716,0.322,0.35100000000000003,0.555,0.627,0.62,0.583,0.158,0.157,0.0,0.0,0.0,0.888164,0.0,0.0,0.0,sad
Where've You Been by Kathy Mattea,7,1,0.5820000000000001,0.121,0.168,85.337,1.0,0.599,0.037000000000000005,0.042,0.038,0.126,0.133,0.031,0.048,0.021,0.069,0.953,0.0,0.0,0.0,0.534546,0.0,0.6783239999999999,0.0,sad
Water Shows the Hidden Heart by Enya,9,1,0.149,0.298,0.0367,180.925,0.575,0.648,0.596,0.627,0.868,0.748,0.747,0.872,0.855,0.9390000000000001,1.0,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.653201,chill
Sailor by Hem,7,1,0.261,0.0497,0.16399999999999998,83.902,1.0,0.9159999999999999,0.163,0.132,0.10099999999999999,0.077,0.052000000000000005,0.04,0.035,0.03,0.03,0.182,0.0,0.0,0.682534,0.0,0.0,0.0,0.571918,chill
It Keeps You Runnin' by The Doobie Brothers,7,1,0.7859999999999999,0.46,0.861,132.503,0.231,0.193,0.23800000000000002,0.23,0.133,0.159,0.531,1.0,0.9009999999999999,0.34299999999999997,0.11800000000000001,0.195,0.0,0.0,0.0,0.81207,0.0,0.522234,0.0,chill
Everything Sucks by Dope,8,1,0.594,0.987,0.122,109.641,0.982,1.0,0.5720000000000001,0.589,0.6559999999999999,0.613,0.635,0.617,0.624,0.595,0.595,0.059000000000000004,0.0,0.0,0.0,0.552783,0.0,0.0,0.979138,angry
Irresponsible Hate Anthem by Marilyn Manson,11,1,0.35600000000000004,0.961,0.267,188.25599999999997,1.0,0.9390000000000001,0.19899999999999998,0.17300000000000001,0.183,0.154,0.092,0.11699999999999999,0.17300000000000001,0.18600000000000003,0.126,0.281,0.704643,0.0,0.0,0.0,0.0,0.6016699999999999,0.0,angry
Soho Nights by The Puppini Sisters,0,1,0.695,0.748,0.725,124.031,1.0,0.561,0.418,0.39299999999999996,0.611,0.62,0.16899999999999998,0.184,0.342,0.359,0.419,0.066,0.0,0.0,0.700558,0.0,0.0,0.0,0.0,chill
Echodyne Harmonic by Sparta,0,1,0.563,0.601,0.0859,131.218,0.13699999999999998,0.127,0.109,0.11800000000000001,0.209,0.449,0.226,1.0,0.955,0.373,0.16399999999999998,0.13699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Tequila by The Champs,5,1,0.6709999999999999,0.742,0.897,89.74799999999999,1.0,0.998,0.21100000000000002,0.18100000000000002,0.157,0.156,0.14400000000000002,0.121,0.099,0.071,0.059000000000000004,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Ace of Spades by Motorhead,3,0,0.32899999999999996,0.9740000000000001,0.23399999999999999,140.862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.547016,0.0,0.658666,angry
Lay It Down by Cowboy Junkies,2,1,0.614,0.258,0.0403,105.97399999999999,0.9490000000000001,1.0,0.371,0.28600000000000003,0.23,0.245,0.268,0.22399999999999998,0.242,0.192,0.18899999999999997,0.583,0.0,0.525249,0.0,0.0,0.0,0.735152,0.0,chill
Bad Girl  by Black Buddafly,0,1,0.7959999999999999,0.693,0.802,94.588,0.32899999999999996,0.276,0.252,0.34700000000000003,0.369,1.0,0.9159999999999999,0.262,0.129,0.111,0.059000000000000004,0.078,0.0,0.0,0.0,0.67685,0.0,0.0,0.871282,chill
Something About You by Level 42,6,0,0.7070000000000001,0.568,0.877,105.32600000000001,0.8640000000000001,1.0,0.83,0.82,0.8690000000000001,0.8909999999999999,0.9940000000000001,0.9670000000000001,0.9470000000000001,0.943,0.435,0.425,0.0,0.0,0.0,0.69655,0.631918,0.0,0.8034439999999999,chill
You Really Got Me by Kinks,8,1,0.573,0.9390000000000001,0.963,137.382,1.0,0.9940000000000001,0.7559999999999999,0.73,0.713,0.716,0.7040000000000001,0.6940000000000001,0.6829999999999999,0.6629999999999999,0.65,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
Oops!...I Did It Again by Britney Spears,1,0,0.7509999999999999,0.8340000000000001,0.894,95.053,0.7120000000000001,1.0,0.452,0.35600000000000004,0.256,0.631,0.335,0.36200000000000004,0.92,0.337,0.691,0.82,0.0,0.0,0.0,0.5041329999999999,0.0,0.0,0.904459,chill
The Promise by The Cure,5,1,0.34,0.9329999999999999,0.16699999999999998,179.985,0.20600000000000002,0.12,1.0,0.142,0.08199999999999999,0.384,0.25,0.895,0.506,0.306,0.195,0.207,0.0,0.0,0.5728409999999999,0.0,0.912059,0.893243,0.0,angry
Tears of Laughter by Diary of Dreams,10,1,0.611,0.166,0.0376,132.05700000000002,0.9890000000000001,1.0,0.564,0.507,0.455,0.439,0.406,0.39399999999999996,0.41700000000000004,0.423,0.391,0.5329999999999999,0.0,0.0,0.0,0.785814,0.0,0.0,0.0,sad
Not Fair by Kate Havnevik,2,1,0.479,0.55,0.187,91.99,1.0,0.9520000000000001,0.606,0.605,0.5870000000000001,0.568,0.535,0.541,0.526,0.519,0.47200000000000003,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.571918,chill
Hollaback Girl by Gwen Stefani,10,0,0.9259999999999999,0.9159999999999999,0.904,110.007,1.0,0.633,0.28800000000000003,0.25,0.36700000000000005,0.368,0.7490000000000001,0.72,0.971,0.945,0.9059999999999999,0.14800000000000002,0.754418,0.0,0.0,0.0,0.0,0.0,0.880416,chill
The Everlasting by Manic Street Preachers,2,0,0.504,0.659,0.304,95.685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5021100000000001,0.0,0.0,0.7677069999999999,0.0,sad
Downtown by Peaches,6,1,0.9309999999999999,0.536,0.608,130.06799999999998,1.0,0.54,0.292,0.26899999999999996,0.18899999999999997,0.332,0.396,0.231,0.41700000000000004,0.41,0.607,0.37799999999999995,0.0,0.0,0.0,0.0,0.0,0.868085,0.0,chill
Middle of the Day by The Polyphonic Spree,4,0,0.136,0.13,0.0397,146.98,0.107,0.027999999999999997,0.071,0.099,1.0,0.025,0.013999999999999999,0.099,0.012,0.021,0.006999999999999999,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.966403,sad
Sacrifice by London After Midnight,0,0,0.41200000000000003,0.782,0.149,131.79,0.222,0.19699999999999998,0.177,0.23800000000000002,1.0,0.466,0.19,0.182,0.185,0.22899999999999998,0.207,0.215,0.0,0.0,0.0,0.561488,0.781801,0.775381,0.0,sad
A Place In The Sun by Stevie Wonder,1,1,0.561,0.447,0.7290000000000001,117.78399999999999,0.892,1.0,0.946,0.9259999999999999,0.963,0.955,0.888,0.767,0.7070000000000001,0.752,0.74,0.7509999999999999,0.0,0.0,0.0,0.54615,0.0,0.0,0.7986949999999999,chill
The Wine Song by The Cat Empire,7,0,0.444,0.63,0.5710000000000001,137.40200000000002,0.33299999999999996,1.0,0.03,0.079,0.23,0.626,0.125,0.052000000000000005,0.042,0.052000000000000005,0.033,0.122,0.0,0.0,0.6415890000000001,0.0,0.568833,0.0,0.0,chill
Butterfly by Donavon Frankenreiter,7,1,0.8140000000000001,0.391,0.213,116.56700000000001,1.0,0.795,0.584,0.588,0.631,0.649,0.336,0.312,0.337,0.39399999999999996,0.39399999999999996,0.305,0.0,0.0,0.562181,0.0,0.0,0.0,0.0,chill
War Pigs by Ozzy Osbourne,3,0,0.162,0.945,0.278,96.99700000000001,0.424,0.258,0.287,0.409,0.344,0.614,0.546,0.37799999999999995,0.324,1.0,0.9440000000000001,0.561,0.679316,0.0,0.0,0.0,0.0,0.0,0.8145560000000001,angry
Childhood by Beach House,8,1,0.573,0.179,0.174,106.81,0.318,0.01,0.006,0.02,0.013999999999999999,0.475,0.012,0.02,1.0,0.018000000000000002,0.016,0.025,0.0,0.0,0.0,0.636281,0.0,0.0,0.0,chill
The Shadow Proves The Sunshine by Switchfoot,4,1,0.544,0.809,0.23199999999999998,111.963,0.636,0.7240000000000001,1.0,0.815,0.835,0.721,0.7859999999999999,0.809,0.66,0.82,0.7140000000000001,0.818,0.0,0.730495,0.0,0.0,0.0,0.709964,0.0,chill
Cigarette by Ben Folds Five,3,1,0.39899999999999997,0.1,0.0907,77.551,0.855,0.249,0.185,0.308,0.259,0.341,0.212,0.205,0.36700000000000005,0.33799999999999997,0.16,1.0,0.0,0.0,0.0,0.782321,0.0,0.0,0.8272879999999999,sad
I Wanna Be Me by The Sex Pistols,8,0,0.102,0.828,0.228,156.804,0.584,0.696,0.9079999999999999,0.688,0.6779999999999999,0.759,0.898,0.79,0.91,1.0,0.9259999999999999,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry
The Twist by Chubby Checker,4,1,0.5329999999999999,0.638,0.937,156.66299999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.560301,0.0,0.0,0.0,0.8748049999999999,chill
Everybody Loves The Sunshine by Incognito,6,0,0.615,0.574,0.363,81.082,0.958,1.0,0.752,0.445,0.384,0.573,0.664,0.38799999999999996,0.201,0.18,0.136,0.099,0.0,0.0,0.896083,0.0,0.0,0.0,0.920133,chill
Shake Yer Dix by Peaches,1,1,0.679,0.792,0.6940000000000001,74.72399999999999,0.6709999999999999,1.0,0.12300000000000001,0.009000000000000001,0.008,0.013000000000000001,0.005,0.016,0.11800000000000001,0.077,0.25,0.046,0.576658,0.0,0.0,0.0,0.0,0.0,0.0,chill
Soul in Isolation by The Chameleons,1,1,0.302,0.8190000000000001,0.405,113.913,0.608,0.395,0.376,0.41100000000000003,0.43200000000000005,0.485,0.51,0.601,1.0,0.7020000000000001,0.436,0.406,0.0,0.0,0.0,0.6983020000000001,0.0,0.0,0.898644,sad
What the Snowman Learned About Love by Stars,3,1,0.431,0.5660000000000001,0.14800000000000002,120.012,0.40299999999999997,0.33299999999999996,0.486,1.0,0.37799999999999995,0.34700000000000003,0.6920000000000001,0.47600000000000003,0.509,0.602,0.37799999999999995,0.6729999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.980488,chill
So What by The Anti-Nowhere League,2,1,0.47200000000000003,0.903,0.5820000000000001,99.97200000000001,0.76,0.706,1.0,0.9570000000000001,0.64,0.691,0.986,0.546,0.882,0.596,0.594,0.649,0.865016,0.0,0.0,0.0,0.0,0.0,0.0,angry
Suck and Let Go by Peaches,11,1,0.7829999999999999,0.628,0.45,132.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.579453,0.0,0.0,0.0,0.0,0.980717,0.0,chill
Illegal i Song by Velvet Revolver,7,1,0.435,0.991,0.156,98.34899999999999,0.222,0.13699999999999998,0.209,0.529,0.223,0.152,0.158,0.475,1.0,0.429,0.34600000000000003,0.27399999999999997,0.637008,0.0,0.0,0.0,0.0,0.0,0.720168,angry
Chain Hang Low by Jibbs,4,0,0.792,0.589,0.778,157.14700000000002,0.735,0.688,0.682,0.6729999999999999,0.5720000000000001,0.5710000000000001,0.9940000000000001,0.995,0.9990000000000001,1.0,0.6579999999999999,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.795534,chill
I Run Away by Britney Spears,0,0,0.604,0.851,0.649,144.015,1.0,0.295,0.133,0.145,0.147,0.064,0.07400000000000001,0.28800000000000003,0.08800000000000001,0.109,0.20600000000000002,0.485,0.0,0.0,0.0,0.566732,0.0,0.0,0.0,sad
Swan Matches by Grand Archives,9,1,0.457,0.457,0.16,109.814,1.0,0.845,0.614,0.34299999999999997,0.353,0.723,0.409,0.415,0.381,0.42700000000000005,0.711,0.7170000000000001,0.0,0.0,0.0,0.707236,0.674191,0.794212,0.0,chill
Pluto by Björk,8,1,0.584,0.823,0.32299999999999995,148.06799999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6243810000000001,0.0,0.0,0.0,0.0,0.0,0.647781,angry
Revelation by Brain Drill,1,1,0.226,0.9690000000000001,0.248,101.84,0.541,0.591,0.5489999999999999,0.5870000000000001,0.7,1.0,0.9209999999999999,0.8059999999999999,0.8290000000000001,0.369,0.381,0.495,0.0,0.0,0.0,0.0,0.0,0.874814,0.0,angry
I Tried by Anthony Hamilton,8,1,0.6609999999999999,0.51,0.461,140.879,0.9740000000000001,1.0,0.46299999999999997,0.436,0.488,0.519,0.581,0.5720000000000001,0.578,0.578,0.606,0.14,0.0,0.0,0.659095,0.0,0.0,0.0,0.871607,chill
Pull Up To The Bumper by Grace Jones,7,1,0.851,0.9229999999999999,0.8290000000000001,108.697,0.131,0.156,0.142,0.155,0.235,0.767,1.0,0.59,0.308,0.264,0.207,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.537725,chill
Wind It Up by Gwen Stefani,8,1,0.961,0.9,0.95,120.006,0.162,0.12,0.3,0.193,0.105,0.162,0.182,1.0,0.5,0.10300000000000001,0.049,0.5920000000000001,0.0,0.0,0.522311,0.579583,0.0,0.0,0.0,chill
Ban The Tube Top by Reel Big Fish,2,1,0.59,0.868,0.848,150.056,1.0,0.9940000000000001,0.7959999999999999,0.75,0.6409999999999999,0.569,0.632,0.63,0.58,0.59,0.5670000000000001,0.42,0.0,0.0,0.0,0.0,0.0,0.735152,0.0,chill
Rough Around The Edges by Teitur,8,1,0.5529999999999999,0.444,0.275,107.414,0.526,1.0,0.055999999999999994,0.027000000000000003,0.01,0.025,0.006999999999999999,0.006,0.023,0.022000000000000002,0.08,0.006999999999999999,0.0,0.0,0.0,0.68061,0.0,0.0,0.0,chill
