Still in Love by Nick Cave and the Bad Seeds,0,1,0.408,0.305,0.0566,116.804,1.0,0.853,0.52,0.43799999999999994,0.377,0.39399999999999996,0.439,0.45799999999999996,0.511,0.519,0.638,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.953578,chill
Papi by Jennifer Lopez,4,0,0.705,0.805,0.8859999999999999,120.021,0.133,0.128,0.053,0.047,0.11800000000000001,0.142,0.11900000000000001,0.127,0.115,1.0,0.47100000000000003,0.12,0.0,0.0,0.8556299999999999,0.0,0.701671,0.820205,0.0,happy
Anorak Christmas by Sally Shapiro,0,1,0.609,0.639,0.524,129.939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.56543,0.0,chill
Fun Fun Fun by Busted,9,1,0.262,0.524,0.465,163.979,0.166,0.16,0.18100000000000002,0.195,0.33899999999999997,0.737,1.0,0.991,0.6509999999999999,0.179,0.222,0.193,0.0,0.0,0.695394,0.0,0.0,0.0,0.761129,happy
Sex. Murder. Art. by Slayer,7,1,0.35,0.986,0.151,107.749,1.0,0.7709999999999999,0.564,0.29,0.24600000000000002,0.51,0.522,0.332,0.28300000000000003,0.281,0.253,0.9470000000000001,0.0,0.0,0.539229,0.0,0.0,0.0,0.0,angry
4 Words (To Choke Upon) by Bullet For My Valentine,8,1,0.369,0.95,0.33,92.555,0.47200000000000003,0.374,0.254,0.22899999999999998,0.515,0.607,0.934,0.848,1.0,0.991,0.77,0.131,0.0,0.0,0.0,0.5322939999999999,0.964507,0.502153,0.0,angry
Lovestain by José González,8,1,0.594,0.18600000000000003,0.39299999999999996,146.41299999999998,0.244,0.981,0.218,1.0,0.447,0.115,0.076,0.079,0.08900000000000001,0.098,0.295,0.069,0.0,0.0,0.0,0.672659,0.0,0.0,0.0,chill
I Would Like To Call It Beauty by Corinne Bailey Rae,10,1,0.292,0.156,0.133,79.22399999999999,1.0,0.622,0.254,0.253,0.252,0.369,0.28800000000000003,0.815,0.5539999999999999,0.165,0.166,0.363,0.0,0.0,0.708109,0.0,0.0,0.0,0.0,chill
Meadow by Espers,11,0,0.40299999999999997,0.358,0.156,117.045,0.8590000000000001,0.894,0.973,0.46299999999999997,0.599,1.0,0.39,0.564,0.47200000000000003,0.635,0.484,0.32,0.0,0.0,0.0,0.0,0.53889,0.0,0.616216,chill
London Calling by The Clash,0,1,0.6509999999999999,0.8009999999999999,0.7759999999999999,133.763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.620534,0.0,0.0,angry
Orgasmatron by Motörhead,3,1,0.415,0.985,0.135,127.835,0.325,0.273,0.268,0.40399999999999997,0.384,0.38799999999999996,1.0,0.523,0.402,0.541,0.715,0.502,0.0,0.0,0.0,0.0,0.0,0.59538,0.0,angry
Back To Manhattan by Norah Jones,10,1,0.527,0.22399999999999998,0.17800000000000002,91.90799999999999,1.0,0.716,0.562,0.519,0.282,0.284,0.902,0.9329999999999999,0.851,0.8859999999999999,0.7390000000000001,0.7659999999999999,0.0,0.0,0.0,0.0,0.747663,0.0,0.539798,chill
If You Know Love by Molly Johnson,10,1,0.872,0.28,0.436,104.52600000000001,0.9790000000000001,1.0,0.794,0.581,0.45299999999999996,0.285,0.225,0.408,0.611,0.742,0.765,0.821,0.0,0.0,0.853508,0.0,0.7932560000000001,0.0,0.0,chill
Ophelia by The Tear Garden,1,1,0.569,0.81,0.254,109.235,0.306,0.27399999999999997,0.332,0.221,0.33799999999999997,0.38799999999999996,0.316,0.29600000000000004,0.23600000000000002,0.27699999999999997,1.0,0.9059999999999999,0.0,0.0,0.709503,0.0,0.0,0.0,0.8988389999999999,chill
Letter To God by Hole,4,1,0.40399999999999997,0.523,0.11800000000000001,73.551,1.0,0.6629999999999999,0.281,0.358,0.29100000000000004,0.285,0.355,0.33399999999999996,0.469,0.455,0.581,0.21,0.0,0.0,0.0,0.702786,0.0,0.0,0.0,chill
Washington Is Next! by Megadeth,4,0,0.299,0.982,0.43,198.017,0.18100000000000002,0.24100000000000002,0.281,0.294,1.0,0.204,0.11800000000000001,0.146,0.111,0.203,0.2,0.245,0.586186,0.0,0.0,0.0,0.0,0.0,0.6192989999999999,angry
Flora's Secret by Enya,11,1,0.568,0.253,0.597,142.093,1.0,0.983,0.292,0.21100000000000002,0.235,0.307,0.278,0.19699999999999998,0.16899999999999998,0.14400000000000002,0.08199999999999999,0.336,0.0,0.0,0.704321,0.0,0.0,0.0,0.0,chill
Sex Dwarf by Soft Cell,5,1,0.511,0.607,0.648,148.046,0.237,0.624,1.0,0.34700000000000003,0.149,0.12300000000000001,0.157,0.022000000000000002,0.048,0.292,0.037000000000000005,0.021,0.0,0.0,0.561492,0.0,0.0,0.0,0.0,happy
I Only Want To Be With You by Dusty Springfield,7,1,0.602,0.684,0.961,133.0,0.9670000000000001,0.904,0.8540000000000001,0.8540000000000001,0.83,0.9129999999999999,0.9420000000000001,0.998,1.0,0.934,0.85,0.741,0.0,0.0,0.550773,0.0,0.0,0.0,0.60858,happy
Mea Culpa by Enigma,11,0,0.556,0.762,0.332,109.995,0.239,0.278,0.425,0.27399999999999997,0.515,0.354,0.64,0.392,1.0,0.41200000000000003,0.722,0.31,0.0,0.0,0.5665939999999999,0.0,0.0,0.0,0.0,chill
Sun (acoustic) by Mae,9,1,0.7120000000000001,0.431,0.37,96.01,0.493,0.094,0.032,0.021,0.013999999999999999,0.303,0.292,0.022000000000000002,0.054000000000000006,0.015,0.062,1.0,0.0,0.0,0.576126,0.554794,0.526692,0.0,0.921459,chill
Highway to Hell by AC/DC,6,0,0.574,0.9129999999999999,0.423,115.728,0.924,0.69,0.47700000000000004,0.45899999999999996,0.6829999999999999,1.0,0.9059999999999999,0.701,0.589,0.457,0.39,0.32799999999999996,0.587346,0.0,0.0,0.0,0.0,0.0,0.0,angry
I Still Get Jealous by Louis Armstrong,7,0,0.583,0.486,0.812,73.354,0.9309999999999999,0.7809999999999999,0.649,0.55,0.507,0.601,0.75,0.8759999999999999,0.97,0.935,1.0,0.973,0.0,0.0,0.0,0.542437,0.61788,0.0,0.0,chill
Beauty And The Beast by Jump5,0,1,0.685,0.9390000000000001,0.621,117.978,0.345,0.252,0.151,0.20600000000000002,0.191,0.36,0.239,0.315,0.19699999999999998,0.556,1.0,0.804,0.0,0.0,0.774696,0.0,0.0,0.0,0.50589,happy
Flowery Noontide by Espers,7,1,0.402,0.314,0.0384,115.32,0.4,0.715,0.907,0.6970000000000001,0.551,1.0,0.648,0.35200000000000004,0.39399999999999996,0.284,0.385,0.335,0.6608729999999999,0.0,0.0,0.0,0.0,0.0,0.978371,chill
Elvis Presley and America by U2,8,1,0.47200000000000003,0.79,0.531,91.435,0.527,0.313,0.474,0.183,0.162,0.295,0.297,0.12,0.25,0.281,0.93,1.0,0.0,0.0,0.630648,0.0,0.567613,0.0,0.555203,chill
Without You by Dixie Chicks,2,1,0.626,0.424,0.17300000000000001,91.81200000000001,0.594,0.565,0.757,0.484,0.252,0.341,0.669,0.9309999999999999,1.0,0.723,0.6609999999999999,0.532,0.0,0.0,0.0,0.877994,0.0,0.0,0.0,chill
Take Your Mama by Scissor Sisters,8,1,0.757,0.9570000000000001,0.9329999999999999,153.944,0.028999999999999998,0.022000000000000002,0.037000000000000005,0.027000000000000003,0.07400000000000001,0.67,0.12,0.057999999999999996,0.22399999999999998,0.5710000000000001,1.0,0.10800000000000001,0.0,0.0,0.669347,0.0,0.0,0.0,0.718259,happy
7 Minutes by Noir Désir,9,1,0.222,0.9309999999999999,0.0696,141.19,1.0,0.889,0.24,0.282,0.185,0.139,0.12,0.18600000000000003,0.10400000000000001,0.08800000000000001,0.09,0.239,0.0,0.0,0.56582,0.0,0.0,0.0,0.601046,angry
Fitter Happier by Radiohead,9,1,0.43200000000000005,0.391,0.7440000000000001,123.538,1.0,0.674,0.478,0.474,0.48100000000000004,0.478,0.41200000000000003,0.365,0.518,0.507,0.762,0.188,0.0,0.0,0.654734,0.0,0.7162,0.740925,0.0,chill
Fields Of Gray by Bruce Hornsby,7,1,0.662,0.61,0.5870000000000001,108.008,0.11900000000000001,0.094,0.055999999999999994,0.08800000000000001,0.18100000000000002,0.083,0.134,0.155,0.493,1.0,0.493,0.634,0.0,0.0,0.0,0.7907569999999999,0.0,0.0,0.774175,chill
St. Robinson In His Cadillac Dream by Counting Crows,8,1,0.483,0.725,0.551,157.929,0.987,1.0,0.222,0.289,0.256,0.242,0.26,0.2,0.292,0.207,0.18899999999999997,0.28800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Verne by Novembre,4,0,0.19899999999999998,0.735,0.14300000000000002,105.045,0.496,0.679,0.688,0.6409999999999999,0.746,0.598,0.882,0.848,0.835,0.8690000000000001,0.821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Love and Destroy by Franz Ferdinand,9,0,0.505,0.903,0.792,146.086,0.07,0.051,0.07400000000000001,0.063,0.045,0.435,0.184,0.159,0.15,0.18100000000000002,1.0,0.158,0.0,0.0,0.0,0.7421840000000001,0.0,0.0,0.0,happy
Rinse by Vanessa Carlton,8,0,0.469,0.718,0.141,79.619,0.7909999999999999,0.151,0.065,0.08800000000000001,0.09699999999999999,0.165,0.315,0.19699999999999998,0.536,0.51,1.0,0.716,0.0,0.0,0.0,0.533144,0.759706,0.704539,0.0,chill
I Don't Wanna Die Anymore by New Radicals,10,1,0.419,0.507,0.237,142.582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.778849,0.0,0.0,0.0,chill
Back Into Your System by Saliva,1,1,0.418,0.85,0.524,157.99200000000002,1.0,0.7170000000000001,0.23199999999999998,0.187,0.16899999999999998,0.124,0.132,0.124,0.155,0.146,0.153,0.29,0.0,0.0,0.547669,0.0,0.0,0.8713209999999999,0.0,chill
End by Secondhand Serenade,9,1,0.31,0.325,0.042,167.843,0.29,0.489,0.584,0.428,1.0,0.28800000000000003,0.226,0.39299999999999996,0.14300000000000002,0.138,0.289,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
In The Mood by Robert Plant,7,1,0.613,0.7120000000000001,0.258,101.63600000000001,0.396,0.598,0.865,0.9109999999999999,0.938,0.894,0.856,1.0,0.677,0.544,0.555,0.494,0.0,0.0,0.7357600000000001,0.0,0.0,0.0,0.0,chill
Man Must Dance by Johnossi,11,0,0.67,0.449,0.581,87.493,0.97,1.0,0.988,0.9159999999999999,0.8859999999999999,0.9059999999999999,0.88,0.8320000000000001,0.807,0.718,0.6990000000000001,0.674,0.0,0.0,0.6409590000000001,0.0,0.0,0.0,0.839232,happy
Cish Cash  by Basement Jaxx,1,1,0.526,0.9640000000000001,0.23600000000000002,153.924,1.0,0.9790000000000001,0.706,0.693,0.675,0.669,0.655,0.648,0.634,0.627,0.613,0.409,0.0,0.0,0.0,0.0,0.0,0.8571989999999999,0.0,happy
Don't Turn Around by Ace of Base,4,0,0.745,0.7709999999999999,0.752,95.62299999999999,0.9309999999999999,1.0,0.531,0.441,0.43799999999999994,0.42700000000000005,0.34700000000000003,0.435,0.48100000000000004,0.435,0.43200000000000005,0.54,0.0,0.0,0.0,0.710897,0.0,0.0,0.912195,happy
High School by Nerf Herder,7,1,0.542,0.935,0.23199999999999998,135.005,0.9670000000000001,1.0,0.141,0.127,0.204,0.25,0.391,0.348,0.535,0.531,0.693,0.106,0.5999760000000001,0.0,0.0,0.0,0.693298,0.0,0.642407,happy
Steamy Windows by Tina Turner,9,1,0.745,0.755,0.847,133.77100000000002,0.659,0.7609999999999999,0.888,0.9,0.836,1.0,0.91,0.813,0.753,0.8290000000000001,0.757,0.644,0.0,0.0,0.6151840000000001,0.0,0.6073069999999999,0.0,0.0,happy
Slowboat by Sparks,2,1,0.361,0.444,0.6,156.174,0.636,0.204,0.045,0.036000000000000004,0.046,0.124,0.09699999999999999,0.039,0.040999999999999995,0.033,0.174,1.0,0.0,0.0,0.0,0.604781,0.0,0.0,0.8225110000000001,chill
A Modern Way Of Letting Go by Idlewild,8,1,0.282,0.987,0.377,189.859,0.96,1.0,0.953,0.86,0.8740000000000001,0.873,0.789,0.721,0.737,0.705,0.621,0.5589999999999999,0.0,0.0,0.0,0.0,0.935542,0.0,0.0,angry
My Funny Valentine by Anita Baker,10,0,0.342,0.215,0.19,138.08700000000002,0.968,0.659,0.53,0.54,0.51,0.986,1.0,0.379,0.32899999999999996,0.51,0.621,0.7070000000000001,0.0,0.0,0.94063,0.0,0.0,0.0,0.0,chill
Des Illusions by Dark Sanctuary,9,0,0.636,0.309,0.11699999999999999,110.005,0.705,0.677,0.513,0.588,0.737,1.0,0.963,0.797,0.782,0.883,0.821,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Lightning by Eric Church,10,1,0.517,0.522,0.42200000000000004,92.095,0.081,0.044000000000000004,0.151,0.024,0.027000000000000003,0.10800000000000001,0.021,0.028999999999999998,0.026000000000000002,0.069,1.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Less Than a Pearl by Enya,6,0,0.255,0.34600000000000003,0.0633,117.081,0.72,0.701,0.5770000000000001,0.5760000000000001,0.513,0.606,0.6829999999999999,0.9620000000000001,1.0,0.966,0.9590000000000001,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Dolphins by Tim Buckley,10,1,0.409,0.48700000000000004,0.612,116.89,0.031,0.025,0.08199999999999999,0.018000000000000002,0.032,0.191,0.036000000000000004,0.016,0.025,0.023,1.0,0.139,0.0,0.0,0.0,0.0,0.919926,0.0,0.924421,chill
Paranoiattack by The Faint,4,1,0.795,0.733,0.737,132.03799999999998,1.0,0.973,0.7020000000000001,0.36,0.201,0.11900000000000001,0.096,0.08,0.083,0.087,0.065,0.774,0.0,0.557348,0.0,0.0,0.0,0.78945,0.0,happy
Countdown to Extinction by Megadeth,9,0,0.48,0.8590000000000001,0.311,128.964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.556063,0.0,0.0,0.0,0.568833,0.693873,0.0,angry
Keeping You by Tanya Donelly,7,1,0.61,0.545,0.369,144.44299999999998,1.0,0.978,0.589,0.556,0.531,0.5329999999999999,0.53,0.5329999999999999,0.5329999999999999,0.512,0.5,0.243,0.0,0.0,0.0,0.648511,0.8821700000000001,0.0,0.0,chill
The Figurehead by The Cure,10,0,0.655,0.8420000000000001,0.727,110.37,0.985,1.0,0.9570000000000001,0.856,0.787,0.795,0.785,0.745,0.705,0.633,0.635,0.62,0.0,0.559874,0.0,0.0,0.0,0.0,0.0,chill
Mickey by Toni Basil,4,1,0.595,0.9279999999999999,0.982,149.975,0.973,0.95,0.586,0.27899999999999997,0.263,0.33299999999999996,0.255,0.256,0.348,0.42,0.7809999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy
"Cheer Up, Boys (Your Make Up Is Running) by Foo Fighters",9,1,0.466,0.965,0.574,141.59,0.816,1.0,0.604,0.517,0.39899999999999997,0.39899999999999997,0.19,0.27899999999999997,0.408,0.276,0.192,0.384,0.0,0.0,0.0,0.5878680000000001,0.0,0.0,0.0,happy
Ghetto Vet by Ice Cube,2,1,0.627,0.7809999999999999,0.51,178.65,0.09300000000000001,0.14400000000000002,0.085,0.033,0.009000000000000001,0.012,0.237,1.0,0.385,0.013000000000000001,0.01,0.027999999999999997,0.6095550000000001,0.0,0.0,0.0,0.0,0.0,0.0,angry
Necrophiliac by Slayer,10,1,0.331,0.9359999999999999,0.247,106.147,1.0,0.919,0.7490000000000001,0.457,0.389,0.484,0.745,0.48100000000000004,0.484,0.505,0.7290000000000001,0.5579999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.71572,angry
Sleepsong by Secret Garden,2,0,0.215,0.22,0.0394,86.43799999999999,0.912,1.0,0.769,0.675,0.662,0.573,0.725,0.6459999999999999,0.6779999999999999,0.696,0.9279999999999999,0.6559999999999999,0.0,0.0,0.826998,0.0,0.0,0.0,0.631794,chill
Prisoners of Today by Billy Talent,7,0,0.47600000000000003,0.987,0.621,163.94400000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.740879,0.0,0.0,0.677579,angry
Brand New Day by Sting,4,1,0.501,0.8029999999999999,0.39,157.488,1.0,0.626,0.3,0.11800000000000001,0.124,0.035,0.149,0.045,0.042,0.139,0.084,0.462,0.0,0.0,0.0,0.691096,0.0,0.0,0.0,happy
Psychopathy Red by Slayer,1,1,0.41,0.9990000000000001,0.146,103.92399999999999,0.327,1.0,0.431,0.5760000000000001,0.48200000000000004,0.578,0.556,0.539,0.595,0.532,0.499,0.425,0.0,0.668358,0.0,0.0,0.0,0.794212,0.0,angry
You Belong To Me by Anita Baker,6,0,0.589,0.596,0.457,92.068,0.998,1.0,0.087,0.122,0.239,0.243,0.14800000000000002,0.08199999999999999,0.051,0.047,0.053,0.10300000000000001,0.0,0.0,0.5294949999999999,0.0,0.0,0.914714,0.0,chill
Pocket by Sam Sparro,9,0,0.6629999999999999,0.898,0.688,119.99799999999999,1.0,0.8390000000000001,0.384,0.264,0.147,0.133,0.317,0.39399999999999996,0.302,0.121,0.10400000000000001,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.925484,happy
Le Ciel Dans Une Chambre by Carla Bruni,10,1,0.561,0.264,0.218,130.58700000000002,0.8909999999999999,1.0,0.273,0.209,0.195,0.193,0.193,0.175,0.149,0.111,0.10300000000000001,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Tone Poem by Fischerspooner,0,1,0.62,0.163,0.124,128.061,0.001,0.008,0.001,0.001,0.045,0.001,0.001,0.003,0.005,1.0,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chill
Foxtrot Uniform Charlie Kilo by Bloodhound Gang,10,0,0.767,0.599,0.7879999999999999,137.035,0.9640000000000001,0.877,0.662,0.752,0.687,0.684,0.838,0.8740000000000001,0.685,0.782,0.82,1.0,0.0,0.0,0.0,0.530165,0.0,0.0,0.0,happy
One Hundred Years by The Cure,7,1,0.436,0.8809999999999999,0.262,132.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.655507,0.0,0.0,0.0,0.0,0.635753,chill
Gone With The Day by Faunts,9,1,0.153,0.115,0.0472,78.8,0.358,0.45299999999999996,0.36,0.318,0.738,0.33899999999999997,0.265,0.204,0.40399999999999997,1.0,0.34,0.34600000000000003,0.0,0.5971890000000001,0.0,0.525098,0.0,0.0,0.0,chill
Celebration by Kool & The Gang,1,1,0.885,0.664,0.9059999999999999,121.632,1.0,1.0,0.9259999999999999,0.8029999999999999,0.746,0.774,0.754,0.7170000000000001,0.6890000000000001,0.585,0.5379999999999999,0.528,0.0,0.0,0.6426109999999999,0.0,0.0,0.0,0.0,happy
Super-Charger Heaven by White Zombie,1,1,0.41100000000000003,0.9540000000000001,0.54,183.958,0.095,0.16699999999999998,0.136,0.12300000000000001,0.275,0.405,0.7909999999999999,0.8340000000000001,0.38799999999999996,0.124,1.0,0.536,0.0,0.0,0.5604020000000001,0.0,0.0,0.0,0.684404,angry
